Date,Weather,Year,Month,Hour,Holiday,Normalized_Temperature,Normalized_Feeling_Temperature,Normalized_Humidity,Windspeed,Count_of_Rented_Bikes
02/11/13,"Clear, Few clouds, Partly cloudy",2013,11,3,0,0.309583333,0.339966667,0.761235955,0.003370787,3
18/11/13,"Clear, Few clouds, Partly cloudy",2013,11,0,0,0.26125,0.260377778,0.482247191,0.17431236,30
10/04/14,"Clear, Few clouds, Partly cloudy",2014,4,13,0,0.520416667,0.503888889,0.234494382,0.1642,284
01/07/14,"Clear, Few clouds, Partly cloudy",2014,7,18,0,0.885833333,0.780477778,0.33011236,0.363817978,371
23/06/14,"Clear, Few clouds, Partly cloudy",2014,6,7,0,0.65125,0.589133333,0.834494382,0.165323596,79
22/01/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,1,21,0,0.1625,0.187355556,0.867865169,0.113488764,45
02/02/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,2,11,0,0.24625,0.228411111,0.935617978,0.197370787,52
29/05/13,"Clear, Few clouds, Partly cloudy",2013,5,0,0,0.646666667,0.588577778,0.833370787,0.225023596,83
08/09/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,9,7,0,0.623333333,0.546611111,0.946741573,0.105623596,180
11/03/14,"Clear, Few clouds, Partly cloudy",2014,3,21,0,0.430416667,0.440311111,0.547865169,0.231765169,147
06/01/13,"Clear, Few clouds, Partly cloudy",2013,1,12,0,0.271666667,0.303455556,0.361235955,0.006741573,85
13/03/13,"Clear, Few clouds, Partly cloudy",2013,3,19,0,0.36375,0.342188889,0.502247191,0.363817978,102
09/08/14,"Clear, Few clouds, Partly cloudy",2014,8,16,0,0.867083333,0.787144444,0.391123596,0.254823596,417
08/11/14,"Clear, Few clouds, Partly cloudy",2014,11,13,0,0.449166667,0.453288889,0.185617978,0.419023596,229
18/01/14,"Clear, Few clouds, Partly cloudy",2014,1,6,0,0.348333333,0.294011111,0.37011236,0.528017978,89
28/11/14,"Clear, Few clouds, Partly cloudy",2014,11,12,0,0.345416667,0.316888889,0.428988764,0.394841573,209
12/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,14,0,0.347916667,0.373044444,0.46,0.004494382,226
29/03/14,"Clear, Few clouds, Partly cloudy",2014,3,14,0,0.505,0.4998,0.423370787,0.366065169,238
28/06/13,"Clear, Few clouds, Partly cloudy",2013,6,22,0,0.709166667,0.653722222,0.706741573,0.306365169,135
25/01/14,"Clear, Few clouds, Partly cloudy",2014,1,5,0,0.262916667,0.243511111,0.701123596,0.29371236,34
25/01/14,"Clear, Few clouds, Partly cloudy",2014,1,1,0,0.305416667,0.290122222,0.707865169,0.228394382,14
06/04/14,"Clear, Few clouds, Partly cloudy",2014,4,18,0,0.503333333,0.485911111,0.226741573,0.4627,484
21/01/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,1,16,0,0.212083333,0.188466667,0.8,0.299623596,119
26/04/13,"Clear, Few clouds, Partly cloudy",2013,4,16,0,0.71,0.662611111,0.58,0.394841573,291
11/12/13,"Clear, Few clouds, Partly cloudy",2013,12,5,0,0.184583333,0.215988889,0.596741573,0.115735955,7
25/08/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,8,9,0,0.689166667,0.639177778,0.692247191,0.291465169,288
04/01/13,"Clear, Few clouds, Partly cloudy",2013,1,20,0,0.245,0.269822222,0.488988764,0.108994382,54
24/07/13,"Clear, Few clouds, Partly cloudy",2013,7,15,0,0.901666667,0.865166667,0.423370787,0.260441573,239
06/05/13,"Clear, Few clouds, Partly cloudy",2013,5,9,0,0.467083333,0.470055556,0.676741573,0.290341573,188
11/05/13,"Clear, Few clouds, Partly cloudy",2013,5,11,0,0.571666667,0.530855556,0.647865169,0.094094382,142
20/10/13,"Clear, Few clouds, Partly cloudy",2013,10,4,0,0.504166667,0.4948,0.827865169,0.469441573,8
23/12/13,"Clear, Few clouds, Partly cloudy",2013,12,10,0,0.401666667,0.414655556,0.622247191,0.3582,104
23/06/14,"Clear, Few clouds, Partly cloudy",2014,6,1,0,0.665,0.6161,0.783370787,0.135423596,124
23/07/13,"Clear, Few clouds, Partly cloudy",2013,7,13,0,0.95,0.8938,0.381123596,0.166447191,246
22/01/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,1,10,0,0.16125,0.139733333,0.74,0.290341573,129
21/07/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,7,16,0,0.61,0.556611111,0.886741573,0.194,327
25/04/14,"Clear, Few clouds, Partly cloudy",2014,4,3,0,0.33125,0.345522222,0.71011236,0.100835955,3
28/09/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,9,18,0,0.650416667,0.631755556,0.502247191,0.228394382,668
25/08/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,8,15,0,0.645416667,0.613322222,0.737865169,0.334017978,233
07/01/14,"Clear, Few clouds, Partly cloudy",2014,1,8,0,0.242083333,0.268711111,0.76011236,0.105623596,65
23/03/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,3,17,0,0.730833333,0.653722222,0.431235955,0.166447191,958
18/05/13,"Clear, Few clouds, Partly cloudy",2013,5,8,0,0.570833333,0.545855556,0.89011236,0.2836,453
02/01/13,"Clear, Few clouds, Partly cloudy",2013,1,17,0,0.3425,0.341633333,0.57,0.200741573,65
08/02/14,"Clear, Few clouds, Partly cloudy",2014,2,3,0,0.26125,0.305222222,0.656741573,0.003370787,2
01/08/14,"Clear, Few clouds, Partly cloudy",2014,8,14,0,0.83,0.765377778,0.463370787,0.17431236,264
25/02/13,"Clear, Few clouds, Partly cloudy",2013,2,20,0,0.30625,0.274266667,0.491123596,0.6119,63
16/06/14,"Clear, Few clouds, Partly cloudy",2014,6,6,0,0.543333333,0.517422222,0.691235955,0.198494382,47
19/03/14,"Clear, Few clouds, Partly cloudy",2014,3,21,0,0.6075,0.607766667,0.644494382,0.166447191,224
10/10/14,"Clear, Few clouds, Partly cloudy",2014,10,15,0,0.605416667,0.628977778,0.403370787,0.172065169,319
16/05/13,"Clear, Few clouds, Partly cloudy",2013,5,10,0,0.626666667,0.608877778,0.651123596,0.091847191,113
07/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,18,0,0.382083333,0.407233333,0.711123596,0.113488764,499
05/06/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,6,10,0,0.520416667,0.500555556,0.631123596,0.307488764,176
23/06/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,6,11,0,0.772083333,0.736188889,0.663370787,0.264935955,136
07/08/13,"Clear, Few clouds, Partly cloudy",2013,8,6,0,0.70625,0.679477778,0.894494382,0.170941573,13
31/07/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,7,20,0,0.704583333,0.6615,0.7,0.195123596,452
28/09/13,"Clear, Few clouds, Partly cloudy",2013,9,17,0,0.709583333,0.6565,0.7,0.228394382,592
23/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,16,0,0.728333333,0.686244444,0.623370787,0.301870787,279
13/01/13,"Clear, Few clouds, Partly cloudy",2013,1,9,0,0.150833333,0.133977778,0.505617978,0.336265169,140
12/03/13,"Clear, Few clouds, Partly cloudy",2013,3,4,0,0.2525,0.235633333,0.661235955,0.260441573,1
16/02/13,"Clear, Few clouds, Partly cloudy",2013,2,14,0,0.4625,0.470611111,0.282247191,0.420147191,83
12/11/14,"Clear, Few clouds, Partly cloudy",2014,11,0,1,0.4325,0.433088889,0.721235955,0.113488764,50
25/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,2,1,0.27,0.274266667,0.877865169,0.168694382,8
28/12/13,"Clear, Few clouds, Partly cloudy",2013,12,1,0,0.325416667,0.322088889,0.764494382,0.167570787,13
05/02/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,2,3,0,0.246666667,0.246288889,0.751123596,0.172065169,12
20/08/13,"Clear, Few clouds, Partly cloudy",2013,8,8,0,0.67,0.627866667,0.697865169,0.003370787,133
24/05/13,"Clear, Few clouds, Partly cloudy",2013,5,18,0,0.704583333,0.652611111,0.708988764,0.200741573,564
31/05/13,"Clear, Few clouds, Partly cloudy",2013,5,13,0,0.909166667,0.8433,0.395617978,0.175435955,147
16/05/13,"Clear, Few clouds, Partly cloudy",2013,5,11,0,0.642916667,0.633422222,0.571123596,0.001123596,185
18/08/13,"Clear, Few clouds, Partly cloudy",2013,8,12,0,0.804166667,0.752955556,0.528988764,0.291465169,173
05/01/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,1,8,0,0.203333333,0.266488889,0.752247191,0.001123596,388
11/09/13,"Clear, Few clouds, Partly cloudy",2013,9,12,0,0.70375,0.660944444,0.652247191,0.004494382,412
09/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,8,0,0.600833333,0.561711111,0.832247191,0.136547191,623
07/08/13,"Clear, Few clouds, Partly cloudy",2013,8,7,0,0.700416667,0.6717,0.841123596,0.199617978,39
30/10/13,"Clear, Few clouds, Partly cloudy",2013,10,14,0,0.425833333,0.434755556,0.39011236,0.201865169,301
15/08/14,"Clear, Few clouds, Partly cloudy",2014,8,18,0,0.748333333,0.672811111,0.511123596,0.227270787,848
21/03/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,3,8,0,0.482083333,0.4747,0.951235955,0.108994382,536
17/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,10,0,0.846666667,0.801788889,0.492247191,0.202988764,159
06/05/14,"Clear, Few clouds, Partly cloudy",2014,5,22,0,0.5625,0.538077778,0.74011236,0.170941573,158
22/05/13,"Clear, Few clouds, Partly cloudy",2013,5,4,0,0.5075,0.496466667,1.001123596,0.01011236,13
14/11/14,"Clear, Few clouds, Partly cloudy",2014,11,23,0,0.240416667,0.2574,0.708988764,0.142165169,87
08/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,17,0,0.644166667,0.609433333,0.692247191,0.294835955,717
04/01/13,"Clear, Few clouds, Partly cloudy",2013,1,17,0,0.280416667,0.286033333,0.49011236,0.235135955,213
25/01/14,"Clear, Few clouds, Partly cloudy",2014,1,20,0,0.329583333,0.323755556,0.612247191,0.200741573,235
13/12/13,"Clear, Few clouds, Partly cloudy",2013,12,10,0,0.309583333,0.314666667,0.522247191,0.172065169,102
28/02/14,"Clear, Few clouds, Partly cloudy",2014,2,23,0,0.327916667,0.309666667,0.533370787,0.235135955,66
02/12/14,"Clear, Few clouds, Partly cloudy",2014,12,13,0,0.404583333,0.421877778,0.712247191,0.232888764,432
19/10/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,10,9,0,0.531666667,0.515,0.882247191,0.4925,203
14/06/13,"Clear, Few clouds, Partly cloudy",2013,6,1,0,0.600833333,0.637311111,0.496741573,0.257070787,13
16/06/13,"Clear, Few clouds, Partly cloudy",2013,6,18,0,0.64875,0.588577778,0.837865169,0.226147191,325
11/07/13,"Clear, Few clouds, Partly cloudy",2013,7,11,0,0.8325,0.804566667,0.571235955,0.305241573,129
13/06/14,"Clear, Few clouds, Partly cloudy",2014,6,6,0,0.606666667,0.562822222,0.831123596,0.235135955,195
22/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,13,0,0.667083333,0.621655556,0.838988764,0.198494382,193
15/12/13,"Clear, Few clouds, Partly cloudy",2013,12,23,0,0.530833333,0.502777778,0.633370787,0.3284,114
06/01/13,"Clear, Few clouds, Partly cloudy",2013,1,16,0,0.266666667,0.269822222,0.388988764,0.166447191,87
07/11/13,"Clear, Few clouds, Partly cloudy",2013,11,1,0,0.342083333,0.372488889,0.874494382,0.007865169,8
29/03/14,"Clear, Few clouds, Partly cloudy",2014,3,17,0,0.524583333,0.508333333,0.38,0.392594382,704
27/09/13,"Clear, Few clouds, Partly cloudy",2013,9,1,0,0.63,0.552722222,0.944494382,0.165323596,11
04/07/14,"Clear, Few clouds, Partly cloudy",2014,7,5,1,0.67,0.622866667,0.696741573,0.007865169,19
21/10/14,"Clear, Few clouds, Partly cloudy",2014,10,1,0,0.429583333,0.432533333,0.58,0.228394382,118
30/04/13,"Clear, Few clouds, Partly cloudy",2013,4,21,0,0.447083333,0.451066667,0.628988764,0.135423596,178
02/07/14,"Clear, Few clouds, Partly cloudy",2014,7,14,0,0.869166667,0.760933333,0.348988764,0.228394382,231
24/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,14,0,0.844166667,0.803555556,0.531123596,0.230641573,244
10/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,9,0,0.423333333,0.424755556,0.95011236,0.110117978,211
17/10/13,"Clear, Few clouds, Partly cloudy",2013,10,12,0,0.560833333,0.5353,0.402247191,0.095217978,205
06/12/14,"Clear, Few clouds, Partly cloudy",2014,12,13,0,0.30875,0.344966667,0.40011236,0.007865169,246
29/04/13,"Clear, Few clouds, Partly cloudy",2013,4,2,0,0.462083333,0.461166667,0.634494382,0.115735955,10
17/02/13,"Clear, Few clouds, Partly cloudy",2013,2,7,0,0.331666667,0.349411111,0.574494382,0.11461236,127
12/11/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,11,20,1,0.5325,0.512222222,0.777865169,0.2836,305
12/07/14,"Clear, Few clouds, Partly cloudy",2014,7,14,0,0.79125,0.687911111,0.334494382,0.232888764,210
16/09/14,"Clear, Few clouds, Partly cloudy",2014,9,8,0,0.552083333,0.520755556,0.65011236,0.172065169,128
15/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,22,0,0.3075,0.333755556,0.431235955,0.110117978,26
22/11/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,11,0,0,0.391666667,0.397233333,0.942247191,0.1045,14
07/03/14,"Clear, Few clouds, Partly cloudy",2014,3,13,0,0.509583333,0.489244444,0.342247191,0.422394382,206
24/04/14,"Clear, Few clouds, Partly cloudy",2014,4,5,0,0.305833333,0.296233333,0.71011236,0.198494382,22
27/02/14,"Clear, Few clouds, Partly cloudy",2014,2,16,0,0.54625,0.519644444,0.267865169,0.451170787,286
11/04/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,4,10,0,0.56375,0.545855556,0.838988764,0.2985,97
02/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,13,0,0.584583333,0.553277778,0.785617978,0.20411236,228
15/07/13,"Clear, Few clouds, Partly cloudy",2013,7,3,0,0.60375,0.591455556,0.733370787,0.20411236,7
15/12/13,"Clear, Few clouds, Partly cloudy",2013,12,22,0,0.53125,0.504444444,0.64011236,0.339635955,125
16/05/14,"Clear, Few clouds, Partly cloudy",2014,5,6,0,0.5525,0.518533333,0.95011236,0.095217978,158
21/09/14,"Clear, Few clouds, Partly cloudy",2014,9,10,0,0.624583333,0.613877778,0.621235955,0.23401236,226
13/01/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,1,4,0,0.3325,0.299011111,0.702247191,0.500365169,4
01/07/14,"Clear, Few clouds, Partly cloudy",2014,7,7,0,0.742083333,0.710888889,0.7,0.005617978,51
08/11/14,"Clear, Few clouds, Partly cloudy",2014,11,23,0,0.341666667,0.306888889,0.467865169,0.36831236,87
08/11/14,"Clear, Few clouds, Partly cloudy",2014,11,10,0,0.324166667,0.316333333,0.317865169,0.3284,162
04/06/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,6,20,0,0.707083333,0.660944444,0.485617978,0.098588764,240
08/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,21,0,0.650416667,0.613877778,0.658988764,0.288094382,224
29/05/14,"Clear, Few clouds, Partly cloudy",2014,5,0,0,0.70875,0.679477778,0.79,0.199617978,45
23/03/14,"Clear, Few clouds, Partly cloudy",2014,3,20,0,0.669583333,0.634533333,0.472247191,0.1343,445
18/04/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,4,10,0,0.490416667,0.471366667,0.477865169,0.230641573,147
03/01/13,"Clear, Few clouds, Partly cloudy",2013,1,19,0,0.209583333,0.2726,0.472247191,0.002247191,111
06/12/14,"Clear, Few clouds, Partly cloudy",2014,12,23,0,0.247083333,0.243511111,0.655617978,0.168694382,94
29/04/13,"Clear, Few clouds, Partly cloudy",2013,4,9,0,0.548333333,0.516311111,0.401235955,0.336265169,230
17/12/13,"Clear, Few clouds, Partly cloudy",2013,12,16,0,0.285,0.275477778,0.461235955,0.227270787,223
16/02/13,"Clear, Few clouds, Partly cloudy",2013,2,0,0,0.22875,0.2676,0.412247191,0.0896,16
31/07/13,"Clear, Few clouds, Partly cloudy",2013,7,18,0,0.8625,0.794566667,0.412247191,0.290341573,305
08/03/13,"Clear, Few clouds, Partly cloudy",2013,3,4,0,0.2225,0.288255556,0.642247191,0.005617978,2
23/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,0,0,0.490833333,0.486366667,0.94,0.262688764,16
29/08/14,"Clear, Few clouds, Partly cloudy",2014,8,10,0,0.720416667,0.682811111,0.486741573,0.165323596,178
26/12/13,"Clear, Few clouds, Partly cloudy",2013,12,13,1,0.383333333,0.396677778,0.4,0.302994382,140
22/08/14,"Clear, Few clouds, Partly cloudy",2014,8,1,0,0.629166667,0.599788889,0.78,0.002247191,21
03/07/14,"Clear, Few clouds, Partly cloudy",2014,7,7,0,0.741666667,0.685133333,0.581123596,0.005617978,483
11/04/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,4,13,0,0.645416667,0.608322222,0.698988764,0.420147191,139
28/03/14,"Clear, Few clouds, Partly cloudy",2014,3,2,0,0.341666667,0.309666667,0.50011236,0.299623596,4
04/02/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,2,2,0,0.151666667,0.168922222,0.635617978,0.110117978,1
26/07/14,"Clear, Few clouds, Partly cloudy",2014,7,6,0,0.66625,0.614988889,0.785617978,0.262688764,181
29/11/13,"Clear, Few clouds, Partly cloudy",2013,11,23,0,0.366666667,0.341633333,0.765617978,0.389223596,54
01/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,21,0,0.665833333,0.632311111,0.577865169,0.205235955,178
19/07/13,"Clear, Few clouds, Partly cloudy",2013,7,12,0,0.84375,0.830422222,0.56,0.096341573,154
18/05/14,"Clear, Few clouds, Partly cloudy",2014,5,15,0,0.660416667,0.637311111,0.364494382,0.196247191,392
30/05/13,"Clear, Few clouds, Partly cloudy",2013,5,4,1,0.6225,0.549944444,0.946741573,0.169817978,7
09/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,3,0,0.40625,0.415766667,0.876741573,0.112365169,48
18/01/14,"Clear, Few clouds, Partly cloudy",2014,1,4,0,0.34375,0.295122222,0.467865169,0.53251236,2
01/06/13,"Clear, Few clouds, Partly cloudy",2013,6,15,0,0.902083333,0.846633333,0.397865169,0.30861236,152
19/04/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,4,3,0,0.422083333,0.435866667,0.78011236,0.008988764,4
21/06/13,"Clear, Few clouds, Partly cloudy",2013,6,15,0,0.7925,0.743511111,0.601235955,0.257070787,170
18/02/14,"Clear, Few clouds, Partly cloudy",2014,2,3,0,0.285833333,0.293455556,0.657865169,0.110117978,19
20/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,6,0,0.552083333,0.528533333,0.881123596,0.195123596,115
12/03/14,"Clear, Few clouds, Partly cloudy",2014,3,3,0,0.370416667,0.349055556,0.507865169,0.1343,3
05/09/13,"Clear, Few clouds, Partly cloudy",2013,9,18,1,0.664166667,0.6009,0.89,0.094094382,123
23/07/13,"Clear, Few clouds, Partly cloudy",2013,7,6,0,0.810416667,0.749066667,0.528988764,0.142165169,25
31/05/14,"Clear, Few clouds, Partly cloudy",2014,5,12,0,0.72625,0.657055556,0.378988764,0.202988764,292
28/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,12,0,0.3125,0.307444444,0.501235955,0.135423596,223
19/08/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,8,13,0,0.76875,0.724322222,0.625617978,0.194,232
10/04/14,"Clear, Few clouds, Partly cloudy",2014,4,1,0,0.425,0.425311111,0.507865169,0.225023596,10
11/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,15,0,0.35125,0.326533333,0.532247191,0.264935955,86
04/06/14,"Clear, Few clouds, Partly cloudy",2014,6,7,0,0.562083333,0.546966667,0.606741573,0.230641573,518
20/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,6,0,0.420833333,0.436977778,0.675617978,0.257070787,10
10/10/14,"Clear, Few clouds, Partly cloudy",2014,10,11,0,0.55125,0.517977778,0.528988764,0.205235955,292
31/05/13,"Clear, Few clouds, Partly cloudy",2013,5,7,0,0.745833333,0.707555556,0.671235955,0.107870787,235
20/08/13,"Clear, Few clouds, Partly cloudy",2013,8,1,0,0.624583333,0.588022222,0.833370787,0.002247191,47
17/06/14,"Clear, Few clouds, Partly cloudy",2014,6,2,0,0.571666667,0.534188889,0.567865169,0.098588764,74
08/03/14,"Clear, Few clouds, Partly cloudy",2014,3,8,0,0.441666667,0.4544,0.774494382,0.394841573,586
06/06/14,"Clear, Few clouds, Partly cloudy",2014,6,16,0,0.644583333,0.631755556,0.417865169,0.139917978,452
05/01/13,"Clear, Few clouds, Partly cloudy",2013,1,9,0,0.22875,0.209777778,0.375617978,0.332894382,116
30/09/13,"Clear, Few clouds, Partly cloudy",2013,9,6,0,0.5225,0.503333333,0.831123596,0.225023596,98
04/02/14,"Clear, Few clouds, Partly cloudy",2014,2,1,0,0.26125,0.289366667,0.71011236,0.115735955,44
15/09/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,9,15,0,0.684583333,0.648622222,0.341123596,0.288094382,654
13/04/13,"Clear, Few clouds, Partly cloudy",2013,4,18,0,0.449583333,0.4494,0.623370787,0.389223596,321
09/09/14,"Clear, Few clouds, Partly cloudy",2014,9,21,0,0.600416667,0.634533333,0.47011236,0.232888764,207
01/01/14,"Clear, Few clouds, Partly cloudy",2014,1,22,0,0.47125,0.460055556,0.557865169,0.424641573,66
16/03/14,"Clear, Few clouds, Partly cloudy",2014,3,20,0,0.462083333,0.467277778,0.884494382,0.003370787,235
30/09/13,"Clear, Few clouds, Partly cloudy",2013,9,15,0,0.645416667,0.634533333,0.503370787,0.294835955,245
25/05/14,"Clear, Few clouds, Partly cloudy",2014,5,19,0,0.749166667,0.687911111,0.625617978,0.26381236,404
27/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,16,0,0.570833333,0.5403,0.731123596,0.170941573,207
13/11/14,"Clear, Few clouds, Partly cloudy",2014,11,20,0,0.312083333,0.287144444,0.491123596,0.364941573,224
31/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,18,0,0.26125,0.278811111,0.487865169,0.139917978,123
06/12/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,12,3,0,0.46375,0.466722222,0.88011236,0.195123596,3
02/02/14,"Clear, Few clouds, Partly cloudy",2014,2,18,0,0.410416667,0.4141,0.436741573,0.468317978,410
31/12/14,"Clear, Few clouds, Partly cloudy",2014,12,3,0,0.164166667,0.197355556,0.593370787,0.110117978,1
24/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,6,0,0.291666667,0.274366667,0.94011236,0.228394382,41
02/10/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,10,8,0,0.6075,0.562166667,0.887865169,0.006741573,134
20/12/14,"Clear, Few clouds, Partly cloudy",2014,12,1,0,0.3225,0.350722222,0.66,0.004494382,20
12/08/14,"Clear, Few clouds, Partly cloudy",2014,8,2,0,0.643333333,0.6111,0.694494382,0.14441236,86
03/03/14,"Clear, Few clouds, Partly cloudy",2014,3,20,0,0.445833333,0.445511111,0.311235955,0.143288764,150
03/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,13,0,0.70125,0.663166667,0.586741573,0.619765169,194
21/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,4,0,0.540833333,0.5202,1.004494382,0.14441236,8
14/06/13,"Clear, Few clouds, Partly cloudy",2013,6,9,0,0.626666667,0.623977778,0.465617978,0.198494382,194
18/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,1,0,0.444166667,0.448288889,0.941123596,0.1343,16
23/05/13,"Clear, Few clouds, Partly cloudy",2013,5,10,0,0.6625,0.629533333,0.745617978,0.299623596,122
04/10/13,"Clear, Few clouds, Partly cloudy",2013,10,8,0,0.448333333,0.447733333,0.772247191,0.226147191,400
23/04/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,4,5,0,0.3075,0.304566667,0.82011236,0.286970787,15
13/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,15,0,0.520833333,0.508888889,0.887865169,0.169817978,198
11/11/13,"Clear, Few clouds, Partly cloudy",2013,11,3,1,0.307916667,0.291233333,0.617865169,0.205235955,6
06/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,23,0,0.225416667,0.210333333,1.007865169,0.425765169,10
08/08/13,"Clear, Few clouds, Partly cloudy",2013,8,22,0,0.762916667,0.720988889,0.581123596,0.110117978,148
21/04/13,"Clear, Few clouds, Partly cloudy",2013,4,2,0,0.507916667,0.500911111,0.424494382,0.389223596,14
15/04/14,"Clear, Few clouds, Partly cloudy",2014,4,19,0,0.700833333,0.640288889,0.428988764,0.262688764,379
24/01/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,1,2,0,0.3325,0.309666667,0.93,0.232888764,8
09/10/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,10,12,0,0.482916667,0.486366667,0.698988764,0.200741573,261
07/02/14,"Clear, Few clouds, Partly cloudy",2014,2,15,0,0.450833333,0.445511111,0.386741573,0.205235955,147
18/07/14,"Clear, Few clouds, Partly cloudy",2014,7,7,0,0.752083333,0.709222222,0.664494382,0.165323596,496
16/11/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,11,10,0,0.468333333,0.461722222,0.942247191,0.007865169,36
06/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,18,0,0.54875,0.529644444,0.886741573,0.392594382,374
13/04/14,"Clear, Few clouds, Partly cloudy",2014,4,0,0,0.40625,0.416877778,0.375617978,0.254823596,55
